CELL_ID,GRID_ID,,,RSRP,,
126882701,11663500|4012860,11663500,4012860,-79.26,116.635,40.1286
127199108,11649600|3971440,11649600,3971440,-92.98,116.496,39.7144
127730053,11646380|4001940,11646380,4001940,-74.5,116.4638,40.0194
22817225,11673180|4032900,11673180,4032900,-92.36,116.7318,40.329
25608395,11652160|4001680,11652160,4001680,-89.56,116.5216,40.0168
20481281,11669720|3967320,11669720,3967320,-88.88,116.6972,39.6732
129064835,11669320|4037960,11669320,4037960,-97.47,116.6932,40.3796
25263307,11673280|4032560,11673280,4032560,-89.48,116.7328,40.3256
23855578,11642760|4004420,11642760,4004420,-81.74,116.4276,40.0442
19385603,11655020|4028440,11655020,4028440,-88.87,116.5502,40.2844
127465103,11635640|4008800,11635640,4008800,-91.71,116.3564,40.088
19140872,11638460|3997520,11638460,3997520,-103.35,116.3846,39.9752
129166469,11702560|4026220,11702560,4026220,-95.65,117.0256,40.2622
227170251,11644860|3983580,11644860,3983580,-91.77,116.4486,39.8358
22887881,11658280|3999720,11658280,3999720,-88.91,116.5828,39.9972
227229898,11675280|3982920,11675280,3982920,-90.87,116.7528,39.8292
127179652,11705400|4006960,11705400,4006960,-83.52,117.054,40.0696
20799491,11678560|4020080,11678560,4020080,-96.77,116.7856,40.2008
226600906,11711140|4015780,11711140,4015780,-94.48,117.1114,40.1578
226493385,11570380|3956980,11570380,3956980,-105.88,115.7038,39.5698
20845827,11679860|4005920,11679860,4005920,-88.74,116.7986,40.0592
18948099,11655280|3989660,11655280,3989660,-95.65,116.5528,39.8966
23231434,11671740|3984260,11671740,3984260,-94.65,116.7174,39.8426
25204683,11684520|3973440,11684520,3973440,-82.82,116.8452,39.7344
22917323,11640600|4005300,11640600,4005300,-95.94,116.406,40.053
23440585,11612100|3973760,11612100,3973760,-83.14,116.121,39.7376
4287491,11690500|3978680,11690500,3978680,-95.11,116.905,39.7868
23030987,11655480|4017760,11655480,4017760,-105,116.5548,40.1776
20500739,11699700|4006880,11699700,4006880,-98.25,116.997,40.0688
20781579,11660020|3984400,11660020,3984400,-97.75,116.6002,39.844
127089285,11664260|4026640,11664260,4026640,-100.93,116.6426,40.2664
127777923,11639500|3983220,11639500,3983220,-75.47,116.395,39.8322
18781442,11638940|3983780,11638940,3983780,-95.03,116.3894,39.8378
19037955,11656560|3965880,11656560,3965880,-95.55,116.5656,39.6588
20507148,11665040|3964720,11665040,3964720,-101.55,116.6504,39.6472
22817225,11673260|4032780,11673260,4032780,-96.36,116.7326,40.3278
23085003,11669700|3984880,11669700,3984880,-80.58,116.697,39.8488
22278346,11705480|4006900,11705480,4006900,-94.17,117.0548,40.069
24529866,11690720|3978880,11690720,3978880,-95.19,116.9072,39.7888
19034370,11717020|4012500,11717020,4012500,-92.53,117.1702,40.125
20485123,11676460|3981500,11676460,3981500,-97.13,116.7646,39.815
22817225,11673260|4032840,11673260,4032840,-93.58,116.7326,40.3284
126976132,11660500|3989360,11660500,3989360,-77.15,116.605,39.8936
5049091,11669740|3967400,11669740,3967400,-90.87,116.6974,39.674
126878340,11676960|4008280,11676960,4008280,-85.2,116.7696,40.0828
127285643,11649420|3980360,11649420,3980360,-89.9,116.4942,39.8036
24019658,11713960|4015900,11713960,4015900,-80.26,117.1396,40.159
19035907,11656920|3965700,11656920,3965700,-90.84,116.5692,39.657
22273021,11663780|4029640,11663780,4029640,-90.83,116.6378,40.2964
127023241,11638240|3997580,11638240,3997580,-96.32,116.3824,39.9758
127322499,11639200|3986960,11639200,3986960,-83.39,116.392,39.8696
19190785,11667080|4026560,11667080,4026560,-88.3,116.6708,40.2656
22900931,11637940|3998840,11637940,3998840,-99.28,116.3794,39.9884
18981891,11656660|3976780,11656660,3976780,-94.44,116.5666,39.7678
18954242,11658780|3983340,11658780,3983340,-74.87,116.5878,39.8334
18563585,11636440|3981120,11636440,3981120,-86.23,116.3644,39.8112
22828029,11664980|4034400,11664980,4034400,-103.81,116.6498,40.344
126976133,11660100|3989320,11660100,3989320,-85.24,116.601,39.8932
22288587,11698660|4009180,11698660,4009180,-96.8,116.9866,40.0918
22229466,11669860|4013500,11669860,4013500,-93.83,116.6986,40.135
227207882,11638900|4000080,11638900,4000080,-79.15,116.389,40.0008
20583169,11703780|4027080,11703780,4027080,-85.83,117.0378,40.2708
22262986,11664540|4032000,11664540,4032000,-89.86,116.6454,40.32
19323393,11644860|4001400,11644860,4001400,-93.84,116.4486,40.014
20585986,11703340|4016960,11703340,4016960,-100.33,117.0334,40.1696
126906510,11661740|4012460,11661740,4012460,-97.79,116.6174,40.1246
23102666,11728820|4018720,11728820,4018720,-86.18,117.2882,40.1872
18925325,11639460|3983180,11639460,3983180,-71.12,116.3946,39.8318
127045253,11646140|4001120,11646140,4001120,-95.17,116.4614,40.0112
11507076,11718060|4015880,11718060,4015880,-88.39,117.1806,40.1588
20860930,11675120|4011380,11675120,4011380,-95.14,116.7512,40.1138
19219207,11648840|3998080,11648840,3998080,-86.57,116.4884,39.9808
20835329,11654500|3995180,11654500,3995180,-92.88,116.545,39.9518
18497537,11625060|3988340,11625060,3988340,-92.02,116.2506,39.8834
20804609,11681560|4008460,11681560,4008460,-102.42,116.8156,40.0846
19001613,11669440|3986180,11669440,3986180,-81.7,116.6944,39.8618
20580609,11711580|4015700,11711580,4015700,-84.1,117.1158,40.157
23826124,11652520|3990460,11652520,3990460,-90.88,116.5252,39.9046
22276299,11712000|4015420,11712000,4015420,-86.65,117.12,40.1542
129166469,11702580|4026220,11702580,4026220,-99.17,117.0258,40.2622
19050292,11667660|3992680,11667660,3992680,-105.98,116.6766,39.9268
129803909,11720580|4015720,11720580,4015720,-92.08,117.2058,40.1572
20335874,11650700|3973820,11650700,3973820,-91.43,116.507,39.7382
22049496,11645680|4003920,11645680,4003920,-84.39,116.4568,40.0392
22049496,11645400|4004180,11645400,4004180,-98.52,116.454,40.0418
20463617,11717600|4014460,11717600,4014460,-92.5,117.176,40.1446
127781507,11642120|3990360,11642120,3990360,-89.38,116.4212,39.9036
23042762,11663260|4009860,11663260,4009860,-92,116.6326,40.0986
18562819,11624080|3985500,11624080,3985500,-94.45,116.2408,39.855
20804609,11682120|4007680,11682120,4007680,-91.7,116.8212,40.0768
129137035,11638360|3992460,11638360,3992460,-97.12,116.3836,39.9246
11141253,11660400|4012020,11660400,4012020,-89.25,116.604,40.1202
4307459,11703960|4027140,11703960,4027140,-87.07,117.0396,40.2714
25204937,11683100|3973940,11683100,3973940,-94.9,116.831,39.7394
20860931,11674600|4011980,11674600,4011980,-101.78,116.746,40.1198
25183689,11672720|3978840,11672720,3978840,-89.98,116.7272,39.7884
22413514,11710740|4011000,11710740,4011000,-91.4,117.1074,40.11
20481281,11670540|3967000,11670540,3967000,-98.8,116.7054,39.67
23036874,11664740|4006940,11664740,4006940,-95.67,116.6474,40.0694
20166668,11639660|4008060,11639660,4008060,-95.58,116.3966,40.0806
18565891,11624100|3985540,11624100,3985540,-91.02,116.241,39.8554
23110345,11701180|4007140,11701180,4007140,-74.45,117.0118,40.0714
227211211,11666120|3992220,11666120,3992220,-86.79,116.6612,39.9222
18331142,11632920|3990820,11632920,3990820,-74.75,116.3292,39.9082
25221321,11675740|4006500,11675740,4006500,-88.89,116.7574,40.065
18429442,11612940|3972840,11612940,3972840,-96.75,116.1294,39.7284
19951627,11636460|4008880,11636460,4008880,-89.97,116.3646,40.0888
127778179,11640340|3983700,11640340,3983700,-100.44,116.4034,39.837
227391947,11645300|3983540,11645300,3983540,-91.49,116.453,39.8354
22226634,11685580|4005620,11685580,4005620,-92.53,116.8558,40.0562
20379137,11633560|3981240,11633560,3981240,-88.66,116.3356,39.8124
20804867,11682120|4007860,11682120,4007860,-93.29,116.8212,40.0786
18770948,11639480|3986440,11639480,3986440,-95.01,116.3948,39.8644
4299523,11643540|3993380,11643540,3993380,-94.51,116.4354,39.9338
19286019,11646060|3993540,11646060,3993540,-100.34,116.4606,39.9354
25611722,11657100|4003320,11657100,4003320,-90.97,116.571,40.0332
24027339,11702020|4008440,11702020,4008440,-90.1,117.0202,40.0844
127404163,11614180|3973560,11614180,3973560,-75.51,116.1418,39.7356
22272971,11663680|4029760,11663680,4029760,-96.5,116.6368,40.2976
18488322,11620200|3975040,11620200,3975040,-88.74,116.202,39.7504
25117386,11652800|3980480,11652800,3980480,-101,116.528,39.8048
24532683,11690740|3978860,11690740,3978860,-93.86,116.9074,39.7886
226605770,11642780|3990720,11642780,3990720,-78.73,116.4278,39.9072
23901643,11672420|4024660,11672420,4024660,-85.41,116.7242,40.2466
18770948,11639400|3986400,11639400,3986400,-84.53,116.394,39.864
23902411,11682280|4006940,11682280,4006940,-98.55,116.8228,40.0694
23885259,11657380|4020620,11657380,4020620,-94.68,116.5738,40.2062
19209729,11649780|3998300,11649780,3998300,-95.73,116.4978,39.983
127342211,11649600|3980180,11649600,3980180,-78.75,116.496,39.8018
20583169,11702600|4026160,11702600,4026160,-91.57,117.026,40.2616
19387650,11685000|4045520,11685000,4045520,-94.51,116.85,40.4552
20080139,11607540|3971600,11607540,3971600,-76.5,116.0754,39.716
20742915,11659620|4001660,11659620,4001660,-91.66,116.5962,40.0166
20592898,11678520|3973080,11678520,3973080,-85.71,116.7852,39.7308
18760705,11648980|3989180,11648980,3989180,-87.75,116.4898,39.8918
18889731,11708720|4014720,11708720,4014720,-96.51,117.0872,40.1472
20796417,11655000|4007100,11655000,4007100,-90.27,116.55,40.071
18472961,11635420|3981140,11635420,3981140,-84.94,116.3542,39.8114
127168900,11709640|4011280,11709640,4011280,-93.89,117.0964,40.1128
128992659,11654680|4015620,11654680,4015620,-97.39,116.5468,40.1562
129209732,11630540|3987040,11630540,3987040,-70.9,116.3054,39.8704
23143114,11639880|3973380,11639880,3973380,-86.11,116.3988,39.7338
18950147,11658460|3983820,11658460,3983820,-91.05,116.5846,39.8382
127356803,11631220|3967440,11631220,3967440,-103.13,116.3122,39.6744
25214665,11686260|3973980,11686260,3973980,-100.73,116.8626,39.7398
129064835,11668640|4036820,11668640,4036820,-93.52,116.6864,40.3682
19301123,11646940|3995820,11646940,3995820,-88.28,116.4694,39.9582
18933250,11652160|3980700,11652160,3980700,-88.46,116.5216,39.807
11047300,11701720|4013280,11701720,4013280,-97.88,117.0172,40.1328
126886531,11674060|4013220,11674060,4013220,-97.83,116.7406,40.1322
4545031,11648220|3999920,11648220,3999920,-88.82,116.4822,39.9992
22038779,11644080|3999220,11644080,3999220,-79.57,116.4408,39.9922
23030986,11655460|4017800,11655460,4017800,-101.94,116.5546,40.178
19365633,11682420|4034060,11682420,4034060,-81.76,116.8242,40.3406
24027339,11702040|4008380,11702040,4008380,-90.15,117.0204,40.0838
22272971,11663660|4029820,11663660,4029820,-91.02,116.6366,40.2982
127465104,11636040|4008600,11636040,4008600,-93,116.3604,40.086
24034509,11707620|4027380,11707620,4027380,-79.63,117.0762,40.2738
129139081,11638680|3996720,11638680,3996720,-78.24,116.3868,39.9672
24529865,11691240|3980140,11691240,3980140,-93.04,116.9124,39.8014
23855578,11642760|4004460,11642760,4004460,-79.82,116.4276,40.0446
19406387,11657980|4006560,11657980,4006560,-105.18,116.5798,40.0656
18180619,11630200|4008180,11630200,4008180,-90.03,116.302,40.0818
20762889,11636800|3999460,11636800,3999460,-86.57,116.368,39.9946
22413515,11710660|4011980,11710660,4011980,-84.81,117.1066,40.1198
11139972,11679100|4025580,11679100,4025580,-97,116.791,40.2558
127099781,11662960|4033040,11662960,4033040,-101.77,116.6296,40.3304
18565633,11624440|3985120,11624440,3985120,-94.57,116.2444,39.8512
23281355,11629740|3979540,11629740,3979540,-80.95,116.2974,39.7954
126918532,11689040|4005820,11689040,4005820,-82.5,116.8904,40.0582
20881411,11663680|4002920,11663680,4002920,-106.25,116.6368,40.0292
126888591,11660880|4011660,11660880,4011660,-94.2,116.6088,40.1166
19323393,11645060|4001940,11645060,4001940,-87.53,116.4506,40.0194
22263241,11664920|4026520,11664920,4026520,-88.69,116.6492,40.2652
127285643,11649100|3980360,11649100,3980360,-81.85,116.491,39.8036
22834634,11657040|4026920,11657040,4026920,-96.81,116.5704,40.2692
18639631,11607540|3971640,11607540,3971640,-75.97,116.0754,39.7164
25246155,11635320|4039020,11635320,4039020,-96.21,116.3532,40.3902
19413251,11673260|4032900,11673260,4032900,-97.43,116.7326,40.329
227784907,11649080|3996760,11649080,3996760,-86.5,116.4908,39.9676
228085706,11673660|3990080,11673660,3990080,-83.95,116.7366,39.9008
18870285,11640100|3983120,11640100,3983120,-80.91,116.401,39.8312
129066627,11670240|4005600,11670240,4005600,-100.92,116.7024,40.056
22261450,11653500|4041820,11653500,4041820,-76.36,116.535,40.4182
19349763,11647660|4005240,11647660,4005240,-98.5,116.4766,40.0524
22238921,11662460|4007380,11662460,4007380,-100.66,116.6246,40.0738
24532425,11670120|3986540,11670120,3986540,-85.9,116.7012,39.8654
11049091,11651900|3976480,11651900,3976480,-86.45,116.519,39.7648
127002260,11655240|3995880,11655240,3995880,-85.91,116.5524,39.9588
228491466,11657360|3988940,11657360,3988940,-91.36,116.5736,39.8894
19404034,11660740|4012160,11660740,4012160,-99,116.6074,40.1216
20592898,11678920|3972240,11678920,3972240,-97.18,116.7892,39.7224
20598018,11679780|3972420,11679780,3972420,-89.61,116.7978,39.7242
127174275,11710760|4016060,11710760,4016060,-86.82,117.1076,40.1606
23926473,11655700|4006020,11655700,4006020,-94.56,116.557,40.0602
18508801,11628360|3986560,11628360,3986560,-94.47,116.2836,39.8656
19423757,11663000|4027320,11663000,4027320,-100.9,116.63,40.2732
228157643,11642700|4004440,11642700,4004440,-85.06,116.427,40.0444
22187467,11664020|4018220,11664020,4018220,-101.96,116.6402,40.1822
20583169,11702500|4026300,11702500,4026300,-94.73,117.025,40.263
18390530,11627640|3987440,11627640,3987440,-91.53,116.2764,39.8744
22291659,11702200|4004760,11702200,4004760,-96.76,117.022,40.0476
23855100,11655180|3991800,11655180,3991800,-103.64,116.5518,39.918
18472961,11635560|3981200,11635560,3981200,-87.6,116.3556,39.812
19328769,11668200|4037160,11668200,4037160,-96.67,116.682,40.3716
22817226,11673260|4032680,11673260,4032680,-97.83,116.7326,40.3268
17959943,11637700|3993180,11637700,3993180,-84,116.377,39.9318
20408579,11619060|3983020,11619060,3983020,-86.45,116.1906,39.8302
23078858,11669120|3966720,11669120,3966720,-88.83,116.6912,39.6672
129091204,11677700|4006620,11677700,4006620,-94.78,116.777,40.0662
20804609,11682240|4006940,11682240,4006940,-100.69,116.8224,40.0694
23030987,11654620|4017600,11654620,4017600,-85.83,116.5462,40.176
20481793,11682520|3973600,11682520,3973600,-95.93,116.8252,39.736
18902534,11643940|3988480,11643940,3988480,-90.77,116.4394,39.8848
23231689,11690260|3978460,11690260,3978460,-101.65,116.9026,39.7846
11049091,11652040|3976740,11652040,3976740,-94.56,116.5204,39.7674
22744275,11635620|4008620,11635620,4008620,-82.78,116.3562,40.0862
19311362,11647760|3992980,11647760,3992980,-95.1,116.4776,39.9298
20532226,11683100|3973900,11683100,3973900,-98.29,116.831,39.739
23251403,11631000|3976880,11631000,3976880,-79.47,116.31,39.7688
19070465,11672000|3969100,11672000,3969100,-93.65,116.72,39.691
4545032,11648460|3999880,11648460,3999880,-80.91,116.4846,39.9988
227768522,11647040|3999920,11647040,3999920,-97,116.4704,39.9992
23231689,11690320|3978560,11690320,3978560,-95.31,116.9032,39.7856
22238923,11663340|4007340,11663340,4007340,-101.27,116.6334,40.0734
226791881,11647600|3984320,11647600,3984320,-86.79,116.476,39.8432
129046149,11648940|3989280,11648940,3989280,-91.29,116.4894,39.8928
22051786,11655060|3992420,11655060,3992420,-101.44,116.5506,39.9242
20863490,11654740|4016620,11654740,4016620,-90.39,116.5474,40.1662
20867587,11666420|4002120,11666420,4002120,-93.06,116.6642,40.0212
226713290,11663580|4019600,11663580,4019600,-93.4,116.6358,40.196
19203852,11652960|4002120,11652960,4002120,-96.57,116.5296,40.0212
18565891,11624040|3985540,11624040,3985540,-81.36,116.2404,39.8554
22286547,11712040|4016400,11712040,4016400,-98.49,117.1204,40.164
23957962,11650000|3971340,11650000,3971340,-102.98,116.5,39.7134
4565250,11679080|4020200,11679080,4020200,-89.34,116.7908,40.202
25656010,11642140|3983100,11642140,3983100,-93.17,116.4214,39.831
23100873,11703960|4015760,11703960,4015760,-88.48,117.0396,40.1576
20481793,11682340|3973500,11682340,3973500,-98.54,116.8234,39.735
126930313,11644440|3991980,11644440,3991980,-90.93,116.4444,39.9198
4307458,11703920|4027120,11703920,4027120,-91.32,117.0392,40.2712
4672515,11591860|3971980,11591860,3971980,-89.96,115.9186,39.7198
22864075,11656820|4012860,11656820,4012860,-105.17,116.5682,40.1286
4278529,11690700|3978880,11690700,3978880,-97.58,116.907,39.7888
19328769,11668040|4038160,11668040,4038160,-102.62,116.6804,40.3816
11049091,11652000|3976520,11652000,3976520,-86.75,116.52,39.7652
23231689,11690760|3978920,11690760,3978920,-93.6,116.9076,39.7892
20524291,11665600|3984100,11665600,3984100,-91.88,116.656,39.841
24513481,11735200|4018120,11735200,4018120,-93.79,117.352,40.1812
20932622,11636560|4002900,11636560,4002900,-101,116.3656,40.029
226689993,11681260|4037620,11681260,4037620,-96.49,116.8126,40.3762
18943745,11648300|3977600,11648300,3977600,-91.08,116.483,39.776
4565249,11679080|4020080,11679080,4020080,-97.94,116.7908,40.2008
23019477,11649800|4016720,11649800,4016720,-88.54,116.498,40.1672
23932362,11680560|4019180,11680560,4019180,-101.26,116.8056,40.1918
129091204,11678020|4006620,11678020,4006620,-95.48,116.7802,40.0662
19328258,11663880|4029720,11663880,4029720,-88.7,116.6388,40.2972
23265749,11628920|3977580,11628920,3977580,-88.02,116.2892,39.7758
11235203,11633460|3982220,11633460,3982220,-95.12,116.3346,39.8222
20881153,11656760|4026440,11656760,4026440,-87.64,116.5676,40.2644
25221321,11675020|4006280,11675020,4006280,-83.52,116.7502,40.0628
23914443,11665720|4017620,11665720,4017620,-104.33,116.6572,40.1762
128983428,11652500|4020160,11652500,4020160,-96.12,116.525,40.2016
20796417,11654920|4006920,11654920,4006920,-81.49,116.5492,40.0692
22505161,11624200|3987500,11624200,3987500,-98.17,116.242,39.875
22262985,11664280|4032140,11664280,4032140,-81.33,116.6428,40.3214
22272971,11663760|4029900,11663760,4029900,-99.74,116.6376,40.299
126891653,11685680|4022220,11685680,4022220,-104.51,116.8568,40.2222
20918785,11641120|4003740,11641120,4003740,-104.09,116.4112,40.0374
22562251,11601140|3959220,11601140,3959220,-78.77,116.0114,39.5922
18713094,11638120|3988840,11638120,3988840,-87.27,116.3812,39.8884
